"","Cell","Case","Class","AngleCh1","AngleStatusCh1","AreaCh1","AreaStatusCh1","AvgIntenCh1","AvgIntenCh2","AvgIntenCh3","AvgIntenCh4","AvgIntenStatusCh1","AvgIntenStatusCh2","AvgIntenStatusCh3","AvgIntenStatusCh4","ConvexHullAreaRatioCh1","ConvexHullAreaRatioStatusCh1","ConvexHullPerimRatioCh1","ConvexHullPerimRatioStatusCh1","DiffIntenDensityCh1","DiffIntenDensityCh3","DiffIntenDensityCh4","DiffIntenDensityStatusCh1","DiffIntenDensityStatusCh3","DiffIntenDensityStatusCh4","EntropyIntenCh1","EntropyIntenCh3","EntropyIntenCh4","EntropyIntenStatusCh1","EntropyIntenStatusCh3","EntropyIntenStatusCh4","EqCircDiamCh1","EqCircDiamStatusCh1","EqEllipseLWRCh1","EqEllipseLWRStatusCh1","EqEllipseOblateVolCh1","EqEllipseOblateVolStatusCh1","EqEllipseProlateVolCh1","EqEllipseProlateVolStatusCh1","EqSphereAreaCh1","EqSphereAreaStatusCh1","EqSphereVolCh1","EqSphereVolStatusCh1","FiberAlign2Ch3","FiberAlign2Ch4","FiberAlign2StatusCh3","FiberAlign2StatusCh4","FiberLengthCh1","FiberLengthStatusCh1","FiberWidthCh1","FiberWidthStatusCh1","IntenCoocASMCh3","IntenCoocASMCh4","IntenCoocASMStatusCh3","IntenCoocASMStatusCh4","IntenCoocContrastCh3","IntenCoocContrastCh4","IntenCoocContrastStatusCh3","IntenCoocContrastStatusCh4","IntenCoocEntropyCh3","IntenCoocEntropyCh4","IntenCoocEntropyStatusCh3","IntenCoocEntropyStatusCh4","IntenCoocMaxCh3","IntenCoocMaxCh4","IntenCoocMaxStatusCh3","IntenCoocMaxStatusCh4","KurtIntenCh1","KurtIntenCh3","KurtIntenCh4","KurtIntenStatusCh1","KurtIntenStatusCh3","KurtIntenStatusCh4","LengthCh1","LengthStatusCh1","MemberAvgAvgIntenStatusCh2","MemberAvgTotalIntenStatusCh2","NeighborAvgDistCh1","NeighborAvgDistStatusCh1","NeighborMinDistCh1","NeighborMinDistStatusCh1","NeighborVarDistCh1","NeighborVarDistStatusCh1","PerimCh1","PerimStatusCh1","ShapeBFRCh1","ShapeBFRStatusCh1","ShapeLWRCh1","ShapeLWRStatusCh1","ShapeP2ACh1","ShapeP2AStatusCh1","SkewIntenCh1","SkewIntenCh3","SkewIntenCh4","SkewIntenStatusCh1","SkewIntenStatusCh3","SkewIntenStatusCh4","SpotFiberCountCh3","SpotFiberCountCh4","SpotFiberCountStatusCh3","SpotFiberCountStatusCh4","TotalIntenCh1","TotalIntenCh2","TotalIntenCh3","TotalIntenCh4","TotalIntenStatusCh1","TotalIntenStatusCh2","TotalIntenStatusCh3","TotalIntenStatusCh4","VarIntenCh1","VarIntenCh3","VarIntenCh4","VarIntenStatusCh1","VarIntenStatusCh3","VarIntenStatusCh4","WidthCh1","WidthStatusCh1","XCentroid","YCentroid"
"404",208396114,"Train","PS",35.5772229092941,2,208,0,190.562814070352,469.417085427136,274.015075376884,251.160804020101,1,1,1,0,1.08960573476703,0,0.932753307079544,0,137.883977900552,243.569060773481,154.055248618785,1,1,0,7.17298310041569,6.72036847419593,7.28549746989096,1,0,1,16.2967409712472,0,1.31627194892967,0,263.435305255488,0,200.137445358233,0,834.356009070295,0,2266.2139596037,0,0.0181746900877578,0.633909623918729,2,0,18.477866530212,0,11.8700342274173,0,0.0174903085986387,0.00875278532401333,0,0,16.2513812154696,9.70441988950277,1,0,6.94928320778216,7.10161599568559,0,1,0.116022099447514,0.0331491712707182,0,2,-0.720896423741758,-0.60701021790075,0.312479279777952,0,0,0,19.2796751980812,0,0,0,288.55722860174,1,25.3483329207151,0,131.055140165841,1,60.6958015152586,0,0.673485113880112,0,1.20015135665634,0,1.33659880090645,0,0.26385055283459,0.513726987867093,1.01737861899189,0,0,0,0,3,2,0,37922,93414,54529,49981,0,1,0,0,107.972427264406,219.930493300237,216.653404681666,1,1,0,16.0643697906528,0,439,136
"405",208397463,"Train","WS",65.3415606316629,0,196,0,42.3155080213904,434.347593582888,49.9411764705882,196.48128342246,0,1,0,0,1.05102040816327,0,0.962724862553192,0,49.9736070381232,52.4428152492669,169.891495601173,0,0,1,6.14929430594286,4.00868024707893,5.8073559976429,0,2,0,15.7977423956548,0,1.1528305112226,0,224.577731843512,0,194.805506670137,0,784.043083900227,0,2064.35177775843,0,0.639177007610661,0.0131814424726078,0,2,14.1940553409332,0,14.1940553409332,1,0.237047864903631,0.0457245777809492,1,0,2.84449604403165,9.06824905400758,2,0,4.0136027731053,6.12289586107138,2,0,0.485380116959064,0.2,1,0,-0.537674389188222,3.2743200683792,-0.747869745207095,0,0,0,17.9533472953194,2,0,0,157.579137294969,2,30.5431741560753,0,75.5741866155354,2,56.7762213637328,0,0.65786601741784,0,1.08180349565651,0,1.24860805339388,0,0.526657377486207,1.89143164189576,0.651699508775359,0,0,0,1,3,0,0,7913,81223,9339,36742,0,0,0,0,29.848313940033,78.6134642010905,191.325501464526,0,0,0,16.5957564080749,0,367,286
"411",208335073,"Train","PS",107.299937051334,0,205,0,27.4744897959184,1.44897959183673,65.0714285714286,2.88775510204082,0,2,0,2,1.45107398568019,0,0.915766139447225,0,34.2434017595308,45.4340175953079,5.80351906158358,0,0,2,5.68460710575765,6.47928844880698,1.85565104295519,2,0,2,16.173434728369,0,4.15520004561835,1,457.511090227923,0,110.105671256518,0,821.777777777778,0,2215.1615416855,0,0.828782074057149,0.808671531731949,1,1,37.5451075675778,0,5.84883008400695,2,0.0070436969123049,0.479425182219926,0,1,20.85625,1.52594696969697,1,2,7.3491301655825,2.3172905483123,1,2,0.0181818181818182,0.698863636363636,2,1,-0.528710898497394,-0.513907753944675,11.2241819942797,0,0,1,33.9557494049499,0,0,0,198.65621464285,0,17.1621749621983,2,100.803837659037,0,86.7878753031695,0,0.476128125253101,2,2.6721207175796,1,2.72950137537851,0,0.38183774902457,0.303709119853008,3.0206890198766,0,2,1,2,1,0,2,5385,284,12754,566,0,2,0,2,17.2719650822052,36.1361512694895,6.7986833255001,0,0,2,12.7074159417868,0,358,92
"412",208397497,"Train","PS",86.1223807919784,0,310,0,95.8277027027027,135.952702702703,171.847972972973,568.989864864865,0,0,0,1,1.12449145646867,0,0.857607997817496,0,73.4530386740332,122.07182320442,351.007366482505,0,0,1,7.09206657328602,7.19872380456019,7.31186583854857,1,1,1,19.8755923169591,0,1.81319080296742,0,560.89409876487,0,309.340913182951,0,1241.05215419501,0,4111.10777681065,0,0.706654208300682,0.421711112273123,0,0,33.4215345402926,0,9.63615629309964,0,0.0102239128804088,0.0091256295857591,0,0,10.2308156730795,16.1540444468564,0,1,7.13048595549581,7.20509346369653,0,1,0.0594795539033457,0.0510948905109489,0,2,0.150774701332825,0.326544613257744,-1.10696560729688,0,0,0,27.042760446048,0,0,0,192.574002593812,0,53.7183013105553,1,72.0543937096235,2,86.1153816667845,0,0.698309340321639,1,1.6459621788337,0,1.83239375110402,0,0.613235169452662,0.947580305927862,-0.075580240552729,0,0,2,1,4,0,0,28365,40242,50867,168421,0,0,0,1,54.2522951575098,137.681847303747,361.83529444028,0,0,1,16.4297581036825,0,210,307
"413",208316739,"Train","WS",134.098344719954,0,395,0,374.196286472149,452.063660477454,259.986737400531,357.334217506631,1,1,1,1,1.16302952503209,0,0.904198593419759,0,144.928673323823,189.884450784593,247.621968616262,1,1,1,7.93759214965195,5.56934601909779,7.29995974011215,1,0,1,22.4308070512421,0,2.32784589868652,0,913.5044961583,0,392.424815007618,0,1580.66439909297,0,5909.26302480367,0,0.487670745335185,0.446407451510618,0,0,35.1502982389656,0,11.6149348509282,0,0.135072094167007,0.0237593144370515,0,0,4.26905575905576,9.94565730565732,0,0,5.12384974195351,6.82561729223892,0,0,0.364672364672365,0.14,0,0,-0.71175200763666,2.78390943164128,0.245829497872639,0,0,0,34.0552681314749,0,0,0,237.232245848861,0,36.456820668328,0,103.245534967881,0,93.5304661797876,0,0.665316586255798,0,1.95261795259847,0,1.70509259416765,0,-0.432824280854671,1.63499454327493,0.838770113396918,2,0,0,2,3,0,0,141072,170428,98015,134715,1,1,1,1,156.040254233056,330.716226750026,318.901437791442,1,1,1,17.4408250657306,0,382,83
"414",208320992,"Train","WS",111.34157445569,0,284,0,62.3431734317343,141.20295202952,68.210332103321,50.7269372693727,0,0,0,0,1.28558797524315,0,0.897065381397785,0,65.2,51.9959183673469,33.265306122449,0,0,0,6.72103329067188,5.05813970958074,5.73776622895584,0,0,0,19.0177384352261,0,2.43467019942099,0,569.371279822278,0,233.859715355979,0,1136.2335600907,0,3601.43210785512,0,0.771103379965002,0.252293024429252,1,0,37.1213772604478,0,7.98393262056346,0,0.142232180555556,0.0353066944444446,0,0,3.54591666666667,6.58941666666666,2,0,4.95442709645179,6.21757970759826,0,0,0.38,0.176,1,0,-0.373907711486201,3.1247093941186,-0.813519936682502,0,0,0,33.2434048355033,0,0,0,227.643553255954,0,17.8800646536342,2,106.958289845054,0,90.2106197620226,0,0.48723134254152,0,1.89556461657981,0,2.18505287927014,0,0.56645346547507,1.73732132016064,0.578928856895517,0,0,0,5,2,1,0,16895,38266,18485,13747,0,0,0,0,42.8013986076467,92.0155411843396,48.653447042012,0,0,0,17.5374685435334,0,167,91
"415",208397521,"Train","WS",73.080395243179,0,333,0,212.805031446541,271.559748427673,276.716981132075,654.361635220126,1,0,1,1,1.06174698795181,0,0.958264240751928,0,111.77834179357,171.301184433164,383.626057529611,1,1,1,7.57924307798323,7.39498440949489,8.0179947870171,1,1,1,20.6009754462777,0,1.09852887325463,0,486.147401219076,0,442.544035987655,0,1333.2925170068,0,4577.85440092715,0,0.494834539337477,0.331623036952137,0,0,21.4560926343588,0,16.2190636644174,1,0.0155615655708912,0.00752958030667089,0,0,7.87892530749674,10.3330756545042,0,0,7.00652352456023,7.3833497534152,0,1,0.0986394557823129,0.0340136054421769,0,2,-0.105135702906822,0.331106254463096,-0.429884512549412,0,0,0,25.5935430664861,0,0,0,224.05679170556,0,14.9068916780506,2,105.887289957146,0,75.3503125975525,0,0.574870127607824,0,1.12970516763842,0,1.29831855882905,0,0.15985608495068,0.7938708114296,0.532038447056077,0,0,0,0,4,2,0,67672,86356,87996,208087,1,0,1,1,104.910562567391,221.61982667008,459.169490267259,1,1,1,22.6550641704045,0,106,136
"416",208405352,"Train","WS",50.4298134687019,0,362,0,48.1098265895954,123.580924855491,70.0578034682081,102.034682080925,0,0,0,0,1.21389645776567,0,0.860648966475368,0,55.1275917065391,68.0940988835726,96.4417862838915,0,0,0,6.52151749316161,5.71991052776833,5.58511592162785,0,0,0,21.4888054453601,0,2.59093973155142,0,847.352966167116,0,327.0446455579,0,1450.68934240363,0,5195.59684009482,0,0.658232515512593,0.764489471973909,0,1,44.6050342672366,0,8.62423371447495,0,0.0732971432648318,0.0874410394840082,0,0,7.40062778535235,6.90073462078508,0,0,5.86719301126308,5.66388652804149,0,0,0.268370607028754,0.287539936102236,0,0,-0.633857470740036,0.94430652126274,0.181680108692538,0,0,0,38.161140138711,0,0,0,187.120458232326,2,16.947063103848,2,87.9308042128002,0,106.458535963423,0,0.543088586218182,0,2.18071509434,0,2.34446712165389,0,0.410282635321066,1.26688996076235,1.09392410172988,0,0,0,4,10,1,0,16646,42759,24240,35304,0,0,0,0,32.5063722783434,81.881361446917,122.974403838626,0,0,0,17.4993699258365,0,187,197
"422",208312449,"Train","PS",72.4071708254647,0,498,0,50.9852941176471,40.3823529411765,122.098739495798,83.9243697478992,0,0,0,0,1.4126431060229,0,0.71131761487157,2,60.5354239256678,132.210220673635,65.0209059233449,0,0,0,6.59676995886671,7.17271933876829,6.31816682862324,0,1,0,25.2044776223756,0,1.89375030372289,0,1168.94300710127,0,617.263535115093,0,1995.74603174603,0,8383.62269951462,0,0.458472165233636,0.761347372081513,0,1,67.8553652800064,1,7.75843423311447,0,0.00810654704058498,0.0477980496809456,0,0,22.0548752834468,9.5451814058957,1,0,7.63877712524164,6.35476698038204,1,0,0.0589569160997732,0.215419501133787,0,0,16.1016496963617,14.7389479636147,0.555923880143467,1,1,0,43.1549548858162,0,0,0,186.65425424243,2,20.2703943940144,0,103.954915635103,0,151.227599026242,1,0.461704157617606,2,1.72337518869774,0,3.45693649064773,1,3.36893892416835,3.20470908223055,1.07703388766445,1,1,0,0,10,2,0,24269,19222,58119,39948,0,0,0,0,56.629618127648,139.873009325984,84.9007239988397,0,0,0,25.0409517143078,0,412,135
"426",208333272,"Train","WS",166.062130835752,1,404,0,169.70725388601,242.064766839378,50.6761658031088,98.678756476684,0,0,0,0,1.12759270898806,0,0.938636806230012,0,74.7298050139276,52.3649025069638,58.8077994428969,0,0,0,7.68896871982538,5.41019495580811,6.18734936043325,1,0,0,22.6969696453821,0,1.86832033625364,0,847.867869952966,0,453.812900015374,0,1618.39909297052,0,6122.12584787765,0,0.302541620002155,0.615067097681453,0,0,36.4337449188138,0,11.4431266667457,0,0.079888025862553,0.0593440054644385,0,0,7.9954367666232,4.99819177997144,0,0,5.76247572435584,6.02882581081734,0,0,0.274725274725275,0.233516483516484,0,0,-0.663271132175443,4.41992297341114,-0.815558655478938,0,0,0,35.4963806487899,0,0,0,202.860573992183,0,25.3483329207151,0,104.331944777806,0,95.753743171119,0,0.552964868279071,0,1.72202737374233,0,1.7500504328453,0,0.280407308499414,2.04442570022507,0.498077821788476,0,0,0,2,12,0,1,65507,93437,19561,38090,1,1,0,0,95.2987927288046,73.0852742184,91.1059590055958,0,0,0,20.6131337922049,0,375,82
"429",208341285,"Train","PS",82.5118728441039,0,159,0,58.0460526315789,40.5263157894737,137.164473684211,232.743421052632,0,0,0,0,1.12248062015504,0,0.916719440701625,0,69.162962962963,135.688888888889,112.192592592593,0,0,0,6.3019557635852,6.34985897193558,6.16002734687053,0,0,0,14.2428210736661,0,1.17391035751093,0,166.07505294308,0,141.471665089669,0,637.297052154195,0,1512.81798076784,0,0.507145881870882,0.7096808014821,0,1,20.7573637582415,0,8.14265168552966,0,0.0100685871056242,0.0284499314128944,0,0,14.1296296296296,9.3148148148148,0,0,6.94608418653547,6.41301046907111,0,0,0.037037037037037,0.148148148148148,2,0,5.39468125574488,3.05127509579471,-0.840912237782097,0,0,0,17.9234502256417,2,0,0,171.893371421314,2,28.7397028784563,0,74.4944453341642,2,57.8000308875423,0,0.57873590319749,0,1.16692175256493,0,1.57291643336873,0,2.23468102639709,1.82020392997886,-0.197870677029604,1,0,2,1,2,0,0,8823,6160,20849,35377,0,2,0,0,65.8878971011997,159.132907215741,151.923825126041,0,0,0,15.3595990358783,0,188,81
"430",208384293,"Train","PS",108.270054794455,0,156,0,23.6912751677852,2.58389261744966,48.8187919463087,52.261744966443,0,2,0,0,1.18181818181818,0,0.844755128749881,0,39.7739463601533,38.6168582375479,42.9157088122605,0,0,0,5.40388330680241,5.87915503751277,5.75654544945926,2,0,0,14.1015664649482,2,1.71416560300818,0,194.772366551351,0,113.625174959494,0,624.718820861678,0,1468.25232904751,0,1,0.922000744887595,1,1,24.8581649297052,0,6.72558324675798,0,0.00782699858449395,0.0239245576786989,0,0,37.6067105417793,13.5862322247033,1,1,7.26835464268388,6.53932571987086,1,0,0.0373134328358209,0.133858267716535,2,0,2.23075303965744,3.26839190830255,-0.340863957359882,0,0,0,20.3975381928685,0,0,0,197.559226036671,0,27.7185911399656,0,113.859184264327,0,63.1674963529263,0,0.59082263953171,0,1.57393951832941,0,1.89922261345193,0,1.09592291018912,1.16358872459361,0.421103536615337,0,0,0,1,1,0,2,3530,385,7274,7787,0,2,0,0,17.7430955770358,26.7177777306189,40.0258969814526,0,0,0,12.9595438422683,0,397,121
"431",208394006,"Train","PS",145.923987962357,1,436,0,49.1442307692308,246.625,81.6394230769231,235.980769230769,0,0,0,0,1.20618556701031,0,0.802901340460413,0,55.9869451697128,67.7937336814621,119.161879895561,0,0,0,6.59213625007431,6.36517254849507,7.13147269811011,0,0,1,23.5624740805065,0,1.3767258703022,0,814.301590491343,0,591.47692947224,0,1744.18140589569,0,6849.53819468644,0,0.620155649888984,0.553192759266279,0,0,44.2019787269007,0,10.3509656455008,0,0.0325814516073959,0.0236328730929089,0,0,9.18581615401396,6.76567272033159,0,0,6.60899992435835,6.76238592921795,0,0,0.167539267015707,0.1328125,0,0,1.33356086799281,2.38171772771832,-1.14616091712501,0,0,0,30.3287980488001,0,0,0,227.981590826411,0,26.8737811514994,0,126.545556870891,0,109.105888744803,0,0.569046086453851,0,1.20040052975444,0,2.07043388456324,0,1.30365877978553,1.66438357204998,0.100708834782562,0,0,2,0,4,2,0,20444,102596,33962,98168,0,1,0,1,41.6950740194235,95.2094340411516,178.168458572716,0,0,0,25.2655653650904,0,429,138
"433",208397464,"Train","PS",165.895120108776,1,237,0,52.8017621145374,1.00881057268722,132.493392070485,64.2511013215859,0,2,0,0,1.36863966770509,0,0.87863715046753,0,53.4356435643564,101.415841584158,65.9851485148515,0,0,0,6.37763125198231,7.06384943907084,4.88755772929288,0,1,0,17.4055260309572,0,2.09635076083745,0,405.034774496046,0,193.209448563008,0,951.75283446712,0,2760.9597892258,0,0.514249397732687,0.711086251138665,0,1,35.4670997471473,0,7.11506627565226,0,0.0077453369219956,0.104506710535149,0,0,16.1015320504964,6.34764064223556,1,0,7.35391391779007,5.2420397236533,1,0,0.0351758793969849,0.31219512195122,2,0,1.09305777623214,1.29292266927827,2.58919634563004,0,0,0,29.798402387552,0,0,0,152.105421086645,2,23.8132020968266,0,69.8760052749271,2,85.1643320455991,0,0.473040129473759,2,1.76530502786004,0,2.28716989219814,0,1.19064290083915,1.24375213164523,1.60471058036281,0,0,0,3,5,0,0,11986,229,30076,14585,0,2,0,0,40.8792182101915,97.168338874776,83.9143859704395,0,0,0,16.8800303161628,0,269,289
"434",208399832,"Train","PS",93.4138906474931,0,339,0,86.2037037037037,152.283950617284,83.0123456790123,123.287037037037,0,0,0,0,1.14903129657228,0,0.898487693397428,0,56.5926544240401,67.4974958263773,74.7295492487479,0,0,0,7.01225893561815,6.16041729062348,5.98475662925062,1,0,0,20.7944160793316,0,1.60966647252259,0,605.211281419944,0,375.985517342289,0,1358.44897959184,0,4708.02555069601,0,0.733713875536838,0.578755874024668,1,0,32.4237926167149,0,10.8459361117017,0,0.0336836888675226,0.0595284123083368,0,0,8.0834336744933,3.86676366312128,0,0,6.42647440461706,5.80170866865724,0,0,0.172185430463576,0.235690235690236,0,0,1.5675845969756,1.46589252232221,0.885955054100211,0,0,0,27.2424382166827,0,0,0,180.241660077753,2,27.0293470307188,0,83.465281120249,2,86.5394574568331,0,0.679386693616785,0,1.48465534198388,0,1.69466961963007,0,1.00999903565616,1.38605892801594,1.12580146791071,0,0,0,1,7,0,0,27930,49340,26896,39945,0,0,0,0,60.0332869484766,93.1589301534603,135.524635653444,0,0,0,18.3493349912982,0,357,115
"439",208335074,"Train","PS",16.3338290696484,2,221,0,25.9668246445498,1.48341232227488,48.9194312796209,68.4644549763033,0,2,0,0,1.06334841628959,0,0.944830099508512,0,35.5077720207254,34.6787564766839,34.3834196891192,0,0,0,5.57041798391008,5.33487640262496,5.72887097815446,2,0,0,16.7809078350483,0,1.12470392210995,0,265.866940676776,0,236.38838226687,0,884.668934240363,0,2474.25797500299,0,0.371017544083013,0.158073222939819,0,2,17.9662004957091,0,12.893605023825,0,0.0847606647158315,0.0468334720395178,0,0,4.99740932642488,2.69948186528498,0,0,5.60539257029272,5.84691125345992,0,0,0.290155440414508,0.202072538860104,0,0,-0.286914795846949,-0.931243702687456,-0.954225842923407,0,0,0,19.7002891533374,0,0,0,299.420968736534,1,18.456988672018,0,142.042983013175,1,61.7196110390681,0,0.634816840482458,0,1.11396835756709,0,1.30858916287689,0,0.632326213225184,0.608218407849427,0.621860956624491,0,0,0,1,3,0,0,5479,313,10322,14446,0,2,0,0,20.4520903313538,49.0537779333496,68.6206856537041,0,0,0,17.6847834316972,0,22,86
"441",208316740,"Train","WS",86.757767224909,0,168,0,350.086956521739,416.627329192547,246.291925465839,71.8509316770186,1,1,1,0,1.0919881305638,0,0.964408294198968,0,161.553633217993,233.968858131488,40.9584775086505,1,1,0,7.16942619488995,3.94610530349996,6.12767956336128,1,2,0,14.658420046165,0,2.18074225237136,0,246.753052320449,0,113.150947596914,0,675.031746031746,0,1649.14981297158,0,0.705900644215584,0.556738971517183,0,0,20.7939106797167,0,8.49380060279098,0,0.236295179683591,0.0220784276176182,1,0,1.58491606714628,5.96762589928057,2,0,3.84273785946796,6.39298386588318,2,0,0.496402877697842,0.113333333333333,1,0,0.773848504453265,1.68338867833446,-0.875175039906223,0,0,0,22.719372906166,0,0,0,213.897600327052,0,27.0293470307188,0,92.3986109701445,0,58.5754225650154,0,0.657235366064661,0,2.01024688763135,0,1.54589569415549,0,1.20314495034901,1.65732659810701,0.370244245225028,0,0,0,0,3,2,0,56364,67077,39653,11568,1,0,0,0,234.583823138585,404.006097976111,56.6944749770275,1,1,0,11.3017824059093,2,342,90
"443",208405353,"Train","WS",17.0008092167718,2,291,0,49.273381294964,235.679856115108,42.205035971223,147.496402877698,0,0,0,0,1.14770797962649,0,0.896090852300393,0,51.5009861932939,46.0216962524655,85.4773175542406,0,0,0,6.41459933646417,4.92539509715694,6.10884313697251,0,0,0,19.2617890582177,0,1.48321822966427,0,461.733379504208,0,311.305086648458,0,1165.58276643991,0,3741.8682295099,0,0.482180338868527,0.476368044716715,0,0,28.8456512977722,0,10.7014661049109,0,0.10550120491147,0.0707207626217502,0,0,5.91330802029194,6.35019918458809,0,0,5.4167113939821,5.89210086642781,0,0,0.316205533596838,0.256916996047431,0,0,0.855900149779113,1.76840620864966,-1.00744744451474,0,0,0,25.3747825184613,0,0,0,177.778551968424,2,31.1379510479552,0,76.7957217922701,2,79.0942348053662,0,0.602383305160152,0,1.33105027091109,0,1.61270001763419,0,1.16655475926228,1.57116470935128,0.372999494663776,0,0,0,2,7,0,0,13698,65519,11733,41004,0,0,0,0,37.9623641256139,59.0905692164363,130.32225548551,0,0,0,19.0637296524439,0,240,197
"445",208410528,"Train","WS",14.4875696634337,2,201,0,167.692708333333,412.729166666667,109.041666666667,343.697916666667,0,1,0,1,1.01503759398496,0,0.98187445634869,1,61.9065155807365,85.1416430594901,146.218130311615,0,0,0,6.68884212339101,6.09956831832099,7.19423567776459,0,0,1,16.0075489613909,0,1.25209904005887,0,243.496506552882,0,194.470643904842,0,805.006802721089,0,2147.69763480176,0,0.519244560875177,0.449147826635514,0,0,13.6200461174443,0,13.6200461174443,0,0.0338922822051434,0.00713952345740719,0,0,7.62269662921348,20.5652327447833,0,1,6.40126754464474,7.3564977019429,0,1,0.165714285714286,0.0171428571428571,0,2,0.900598743474902,2.31100215068446,-0.437045393570894,0,0,0,18.3880825147601,0,0,0,239.083783746842,0,35.7601293072685,0,118.53760528528,0,54.4801844697773,0,0.710033371162259,1,1.19292211436218,0,1.12949281076113,0,-0.563237042498076,1.36454846074745,-0.124086755209914,2,0,2,2,2,0,0,32197,79244,20936,65990,0,0,0,0,44.5629745061031,112.871693073251,126.977205942614,0,0,0,15.4143194206703,0,200,85
"450",208314623,"Train","PS",82.6605656222639,0,240,0,19.3144104803493,22.3580786026201,4.80786026200873,5.37117903930131,0,2,0,0,1.33537206931702,0,0.858605123151245,0,34.8109452736318,11.8756218905473,14.1791044776119,0,2,2,5.30453495397626,3.15738243464185,3.43079788022305,2,2,2,17.4820342064381,0,3.03704666352795,0,493.969923073005,0,162.648117661515,0,960.138321995465,0,2797.52849800614,0,0,0,2,2,39.2239628751593,0,6.55384064223706,0,0.0968300483603644,0.0501939209321006,0,0,14.937439643432,25.9183607775164,0,1,4.98015676043837,5.64671570166971,0,0,0.297560975609756,0.2,0,0,0.0421685212495557,3.97994619115095,0.980029834206945,0,0,0,31.4780572229925,0,0,0,175.834870125706,2,27.8129686385649,0,72.5890951076675,2,91.5556070347927,0,0.590753984447121,0,2.43864558583556,0,2.59483716159575,0,0.669951017584251,1.89798150550645,1.3052850110325,0,0,0,0,6,2,0,4423,5120,1101,1230,0,2,0,2,15.3982591946141,7.20369442199289,6.77635556030934,0,2,2,12.9080082016949,0,203,128
"451",208319751,"Train","WS",176.129536198093,1,363,0,248.040345821326,176.636887608069,83.7089337175793,268.060518731988,1,0,0,0,1.0295358649789,0,0.973251379793847,1,102.368098159509,66.2269938650307,119.938650306748,1,0,0,7.88790275893531,3.97107111501607,7.05384239251142,1,2,1,21.5198362275113,0,1.59879564653688,0,668.516669846613,0,418.137659615646,0,1454.8820861678,0,5218.13737077851,0,0.0732674413724679,0.200539775485378,2,2,18.9511316315163,0,18.9511316315163,1,0.287695773662374,0.0252741849874971,1,0,1.50365173033666,9.64417746656503,2,0,3.57532579787627,6.78731028516873,2,0,0.53582554517134,0.14018691588785,1,0,-0.192330152208378,15.6636285453887,-0.838582158189512,0,1,0,27.1112002192821,0,0,0,228.187122218789,0,28.9577062771634,0,107.111009867845,0,75.8045265260651,0,0.781224241182526,1,1.57872103059087,0,1.22715636992978,0,0.652618920040536,3.72600924722913,-0.252168065848758,0,1,2,3,2,0,0,86070,61293,29047,93017,1,0,0,1,155.634496031322,188.872443746154,165.606524126196,1,1,0,17.1728884926143,0,371,79
"453",208333273,"Train","WS",101.337402797159,0,268,0,340.16015625,468.5,45.16015625,235.32421875,1,1,0,0,1.0246679316888,0,0.97471288726776,1,116.236897274633,32.3836477987421,141.255765199161,1,0,0,7.58156478329153,4.87894135596053,5.89897640222937,1,0,0,18.4839254038503,0,1.08503962340347,0,348.983020645709,0,321.631591251061,0,1073.34240362812,0,3306.59682024192,0,0.685394659815858,0.617653103508463,0,0,15.6676651650634,0,15.6676651650634,1,0.137660089255643,0.0801428255248563,0,0,3.34400161738335,5.90258781336803,2,0,4.97491949520807,5.70823163512048,0,0,0.365546218487395,0.271966527196653,0,0,-0.99251652779737,0.697708895861356,0.660019100011546,0,0,0,19.4778342780168,0,0,0,220.589300906591,0,38.9182307512463,0,113.84363702257,0,62.6706606602535,0,0.762226465911511,1,1.07767314692705,0,1.13161099500401,0,-0.0378786113449613,1.19511531339349,0.919750431499451,2,0,0,2,3,0,0,87081,119936,11561,60243,1,1,0,0,168.651318757742,55.2434397121105,226.152500485739,1,0,0,18.0739719956438,0,413,83
